,id,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude_x,longitude_x,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,instant_bookable,calculated_host_listings_count,historic site,museum,metro,music venue,perfomring arts venue,college and university,food,nightlife spot,outdoors and recreation,government building,clothing store,popular,days_being_host,days_since_first_review,days_since_last_review,name_word_count,name_neutral_sentiment,name_negative_sentiment,name_positive_sentiment,name_compound_sentiment,description_word_count,description_neutral_sentiment,description_negative_sentiment,description_positive_sentiment,description_compound_sentiment,neighborhood_overview_word_count,neighborhood_overview_neutral_sentiment,neighborhood_overview_negative_sentiment,neighborhood_overview_positive_sentiment,neighborhood_overview_compound_sentiment,host_about_word_count,host_about_neutral_sentiment,host_about_negative_sentiment,host_about_positive_sentiment,host_about_compound_sentiment,wifi,smoke alarm,essentials,heating,air conditioning,hangers,iron,kitchen,long term stays allowed,hair dryer,carbon monoxide alarm,hot water,shampoo,dedicated workspace,dishes and silverware,microwave,washer,dryer,fire extinguisher,refrigerator,coffee maker,cooking basics,private entrance,bed linens,stove,oven,free street parking,dishwasher,first aid kit,extra pillows and blankets,tv,patio or balcony
23,223922,738459,within an hour,1.0,0.96,1,1,1,"Brightwood Park, Crestwood, Petworth",38.94482,-77.04437,Entire home/apt,4,1.5,1.0,2.0,"['Cooking basics', 'First aid kit', 'Dedicated workspace', 'Keypad', 'Long term stays allowed', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Heating', 'Fire extinguisher', 'Indoor fireplace', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Free street parking', 'Microwave', 'Wifi', 'Washer', 'Backyard', 'Free parking on premises', 'Dryer']",112.0,1,1125,1.0,1125.0,0,9,30,107,1,5,1,1,1,3,5,8,48,15,47,10,10,0,3670,3277,49,5,0.69,0.0,0.31,0.2023,178,0.826,0.0,0.174,0.9847,51,0.844,0.0,0.156,0.8176,90,0.817,0.0,0.183,0.9468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0
24,246413,814151,within a day,1.0,1.0,1,1,1,"Capitol Hill, Lincoln Park",38.88366,-76.98333,Entire home/apt,3,1.0,1.0,1.0,"['Cooking basics', 'Baby safety gates', 'First aid kit', 'Dedicated workspace', 'Keypad', 'Patio or balcony', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Pack \\u2019n Play/travel crib', 'Smoke alarm', 'Outlet covers', 'Shampoo', 'Refrigerator', 'Bathtub', 'Security cameras on property', 'Iron', 'Private entrance', 'Paid parking off premises', 'Shower gel', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Breakfast', 'Hot water', 'Crib', 'Stove', 'Hangers', 'Room-darkening shades', 'Baking sheet', 'TV', 'Bed linens', 'Oven', 'Kitchen', 'Carbon monoxide alarm', 'High chair', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Backyard', 'Free parking on premises', 'Dryer']",99.0,3,14,2.1,1125.0,0,6,36,210,1,1,8,6,2,0,9,13,50,49,46,49,23,1,3651,2954,345,6,1.0,0.0,0.0,0.0,178,0.831,0.041,0.129,0.9545,170,0.813,0.02,0.167,0.9781,385,0.75,0.025,0.224,0.9975,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25,262629,36646,within a few hours,1.0,1.0,1,1,1,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96691,-77.0044,Private room,1,1.0,1.0,1.0,"['Cooking basics', 'First aid kit', 'Dedicated workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Heating', 'Fire extinguisher', 'Indoor fireplace', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Lock on bedroom door', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Host greets you', 'Essentials', 'Dishes and silverware', 'Hair dryer', 'Free street parking', 'Microwave', 'Wifi', 'Washer', 'Backyard', 'Free parking on premises', 'Dryer']",58.0,30,1000,30.0,1000.0,0,6,36,311,0,1,2,0,1,0,3,7,28,7,26,7,1,0,4326,3075,15,5,1.0,0.0,0.0,0.0,173,0.854,0.0,0.146,0.9732,47,0.76,0.0,0.24,0.9062,54,0.631,0.0,0.369,0.9698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0
26,284165,783034,within an hour,1.0,0.97,1,1,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91401,-77.01777,Entire home/apt,2,1.0,1.0,2.0,"['Cooking basics', 'Dedicated workspace', 'Keypad', 'Long term stays allowed', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Microwave', 'Wifi', 'Washer', 'Dryer']",110.0,10,180,10.0,180.0,3,33,55,55,0,2,2,2,0,7,12,50,50,45,44,31,13,0,3658,2476,36,5,1.0,0.0,0.0,0.0,175,0.854,0.023,0.123,0.9583,24,1.0,0.0,0.0,0.0,62,0.833,0.0,0.167,0.8563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0
27,286083,62739,within a few hours,0.75,0.37,0,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92965,-77.03858,Entire home/apt,4,1.0,1.0,1.0,"['Cooking basics', 'First aid kit', 'Toaster', 'Dedicated workspace', 'Keypad', 'Long term stays allowed', 'Patio or balcony', 'Extra pillows and blankets', 'Smoke alarm', 'Hot water kettle', 'Dining table', 'Shampoo', 'Refrigerator', 'Security cameras on property', 'Iron', 'Heating', 'Fire extinguisher', 'Freezer', 'Indoor fireplace', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'BBQ grill', 'Free street parking', 'Baking sheet', 'TV', 'Bed linens', 'Oven', 'Paid parking on premises', 'Kitchen', 'Carbon monoxide alarm', 'Outdoor furniture', 'Essentials', 'Ceiling fan', 'Hair dryer', 'Coffee maker', 'Dishwasher', 'Portable fans', 'Wine glasses', 'Wifi', 'Microwave', 'Washer', 'Dishes and silverware', 'Barbecue utensils', 'Dryer']",232.0,1,1125,1.0,1125.0,25,55,85,359,0,1,7,2,3,22,23,50,50,50,46,39,29,0,4228,3403,56,4,1.0,0.0,0.0,0.0,161,0.807,0.0,0.193,0.9896,16,0.82,0.0,0.18,0.5106,26,0.808,0.0,0.192,0.6124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
28,290001,1505235,within an hour,1.0,0.75,1,1,1,"Shaw, Logan Circle",38.91001,-77.02563,Entire home/apt,2,1.0,1.0,1.0,"['Cooking basics', 'Dedicated workspace', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Iron', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Bed linens', 'Oven', 'Kitchen', 'Host greets you', 'Essentials', 'Dishwasher', 'Hair dryer', 'Coffee maker', 'Dishes and silverware', 'Microwave', 'Wifi', 'Washer', 'Backyard', 'Dryer']",180.0,2,14,2.0,14.0,22,38,52,115,0,1,31,28,5,24,38,46,50,50,44,47,48,1,3497,3222,84,5,1.0,0.0,0.0,0.0,165,0.824,0.029,0.148,0.9661,47,0.913,0.0,0.087,0.6369,36,0.813,0.0,0.187,0.7351,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0
29,298346,743745,within an hour,1.0,0.78,0,1,1,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92306,-77.10052,Entire home/apt,4,1.0,1.0,1.0,"['Cooking basics', 'Dedicated workspace', 'Long term stays allowed', 'Patio or balcony', 'Extra pillows and blankets', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Freezer', 'Air conditioning', 'Mini fridge', 'Hot water', 'Stove', 'Hangers', 'BBQ grill', 'Free street parking', 'Bed linens', 'Pour-over coffee', 'Kitchen', 'Carbon monoxide alarm', 'Fire pit', 'Outdoor furniture', 'Essentials', 'Ceiling fan', 'Hair dryer', 'Coffee maker', 'Dishwasher', 'Microwave', 'Dishes and silverware', 'Wifi', 'Barbecue utensils', 'Washer', 'Countertop oven oven', 'Backyard', 'Dryer']",125.0,7,90,7.0,1125.0,0,0,0,0,1,1,2,1,0,0,1,40,18,4,29,6,0,0,3669,1629,27,7,0.641,0.0,0.359,0.4215,163,0.77,0.0,0.23,0.9911,66,0.695,0.0,0.305,0.9694,68,0.827,0.0,0.173,0.8462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
30,315140,1618591,within an hour,1.0,0.94,0,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89792,-77.0225,Entire home/apt,2,1.0,1.0,1.0,"['Dedicated workspace', 'Long term stays allowed', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Iron', 'Heating', 'Air conditioning', 'Hot water', 'Hangers', 'Washer', 'Gym', 'TV with standard cable', 'Paid parking on premises', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Free street parking', 'Hair dryer', 'Wifi', 'Elevator', 'Dryer']",172.0,5,365,5.0,1125.0,6,18,21,164,0,2,42,48,8,16,37,42,50,50,48,50,49,0,3463,3185,41,4,1.0,0.0,0.0,0.0,173,0.837,0.024,0.139,0.9655,21,0.823,0.0,0.177,0.4767,22,0.523,0.0,0.477,0.9287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,316270,1624394,within a few hours,0.93,0.57,0,1,1,"Brightwood Park, Crestwood, Petworth",38.93807,-77.01982,Entire home/apt,6,1.0,1.0,3.0,"['Cooking basics', 'First aid kit', 'Lockbox', 'Dedicated workspace', 'Long term stays allowed', 'Pack \\u2019n Play/travel crib', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Children\\u2019s books and toys', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Room-darkening shades', 'Washer', 'Oven', 'TV with standard cable', 'Children\\u2019s dinnerware', 'Kitchen', 'Carbon monoxide alarm', 'High chair', 'Paid parking on premises', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Baby bath', 'Dryer']",95.0,3,330,3.0,330.0,6,36,66,156,0,3,1,1,1,3,5,8,48,15,47,10,10,0,3462,2120,12,5,1.0,0.0,0.0,0.0,165,0.836,0.024,0.141,0.946,166,0.923,0.026,0.051,0.5994,105,0.874,0.0,0.126,0.9186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
32,339208,1722407,within an hour,1.0,1.0,1,1,0,"Capitol View, Marshall Heights, Benning Heights",38.89094,-76.93638,Entire home/apt,6,1.0,2.0,3.0,"['Cooking basics', 'First aid kit', 'Dedicated workspace', 'Long term stays allowed', 'Patio or balcony', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Breakfast', 'Hot water', 'Stove', 'Hangers', 'BBQ grill', 'TV', 'Bed linens', 'Oven', 'Kitchen', 'Carbon monoxide alarm', 'Host greets you', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Free street parking', 'Microwave', 'Wifi', 'Washer', 'Backyard', 'Dryer']",75.0,4,365,4.0,1125.0,5,35,65,340,1,1,1,0,1,0,0,4,13,1,15,4,0,0,3441,3012,53,5,1.0,0.0,0.0,0.0,182,0.891,0.024,0.085,0.874,7,1.0,0.0,0.0,0.0,57,0.565,0.0,0.435,0.9851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
33,382111,1907809,within an hour,1.0,0.95,1,1,0,"Capitol Hill, Lincoln Park",38.89099,-76.99458,Entire home/apt,4,1.0,1.0,2.0,"['Cooking basics', 'Lockbox', 'Dedicated workspace', 'Long term stays allowed', 'Pack \\u2019n Play/travel crib', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Iron', 'Children\\u2019s books and toys', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'TV with Netflix', 'Amazon Prime Video', 'Hot water', 'Stove', 'Hangers', 'Bed linens', 'Oven', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Dryer']",175.0,3,29,3.0,29.0,15,45,75,255,1,1,8,6,2,0,9,13,50,49,46,49,23,1,3408,2904,26,5,1.0,0.0,0.0,0.0,166,0.845,0.058,0.097,0.8062,16,0.651,0.0,0.349,0.8176,4,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
34,407014,29711,within an hour,1.0,0.98,1,1,1,"Shaw, Logan Circle",38.91306,-77.02116,Entire home/apt,6,1.0,1.0,1.0,"['Cooking basics', 'First aid kit', 'Dedicated workspace', 'Keypad', 'Long term stays allowed', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Pack \\u2019n Play/travel crib', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Bathtub', 'Security cameras on property', 'Iron', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Room-darkening shades', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Ethernet connection', 'Wifi', 'Free street parking', 'Washer', 'Dryer']",109.0,2,1125,2.0,1125.0,0,0,0,192,1,1,31,28,5,24,38,46,50,50,44,47,48,0,4359,2991,10,6,1.0,0.0,0.0,0.0,174,0.945,0.0,0.055,0.8074,90,0.89,0.0,0.11,0.8834,49,0.801,0.0,0.199,0.8794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
35,409582,2038963,within an hour,1.0,0.85,1,1,1,"Capitol Hill, Lincoln Park",38.88306,-76.99497,Entire home/apt,4,1.0,1.0,1.0,"['Cooking basics', 'Babysitter recommendations', 'First aid kit', 'Dedicated workspace', 'Keypad', 'Long term stays allowed', 'Extra pillows and blankets', 'Pack \\u2019n Play/travel crib', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Security cameras on property', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Indoor fireplace', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Outdoor furniture', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Dryer']",161.0,3,1125,3.0,1125.0,27,57,66,69,0,1,8,6,2,0,9,13,50,49,46,49,23,1,3390,3248,6,7,1.0,0.0,0.0,0.0,183,0.969,0.015,0.015,0.0202,36,0.718,0.0,0.282,0.9081,144,0.868,0.013,0.119,0.9442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
36,427825,1618591,within an hour,1.0,0.94,0,1,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92006,-77.01438,Entire home/apt,2,1.0,2.0,2.0,"['Cooking basics', 'Lockbox', 'Dedicated workspace', 'Long term stays allowed', 'Patio or balcony', 'Luggage dropoff allowed', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Security cameras on property', 'Iron', 'Heating', 'Air conditioning', 'Hot water', 'Hangers', 'TV with standard cable', 'Hot tub', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Free parking on premises', 'Dryer']",110.0,10,270,10.0,1125.0,0,0,0,56,0,2,2,2,0,7,12,50,50,45,44,31,13,0,3463,1661,209,4,1.0,0.0,0.0,0.0,137,0.868,0.0,0.132,0.9531,90,0.967,0.0,0.033,0.4588,22,0.523,0.0,0.477,0.9287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1
37,453159,40168,within a few hours,1.0,0.94,1,1,1,"Capitol Hill, Lincoln Park",38.87772,-76.985,Entire home/apt,5,2.0,2.0,3.0,"['Cooking basics', 'Single level home', 'Lockbox', 'Dedicated workspace', 'Long term stays allowed', 'Patio or balcony', 'Extra pillows and blankets', 'Pack \\u2019n Play/travel crib', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'BBQ grill', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'High chair', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Backyard', 'Dryer']",161.0,4,180,4.0,180.0,1,14,27,278,0,1,8,6,2,0,9,13,50,49,46,49,23,1,4311,2748,5,8,0.674,0.326,0.0,-0.4404,172,0.825,0.07,0.105,0.8428,103,0.825,0.0,0.175,0.9623,48,0.582,0.0,0.418,0.9805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
38,501809,481929,within an hour,0.89,0.0,1,1,1,"Howard University, Le Droit Park, Cardozo/Shaw",38.91454,-77.01814,Private room,2,1.5,1.0,1.0,"['Long term stays allowed', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Smart lock', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Washer', 'TV', 'Oven', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Microwave', 'Wifi', 'Cooking basics', 'Dryer']",73.0,2,1125,2.0,1125.0,9,39,69,344,0,4,18,10,2,23,37,49,50,50,46,36,46,0,3752,2901,294,5,1.0,0.0,0.0,0.0,168,0.745,0.054,0.202,0.9799,0,0.0,0.0,0.0,0.0,171,0.8,0.068,0.133,0.8653,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0
39,525672,2583808,within an hour,1.0,0.94,1,1,1,"Capitol Hill, Lincoln Park",38.88183,-76.98911,Entire home/apt,4,1.0,1.0,1.0,"['Cooking basics', 'First aid kit', 'Lockbox', 'Dedicated workspace', 'Long term stays allowed', 'Extra pillows and blankets', 'Pack \\u2019n Play/travel crib', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Backyard', 'Dryer']",132.0,2,30,2.0,1125.0,3,3,3,4,0,2,8,6,2,0,9,13,50,49,46,49,23,1,3320,2840,22,10,1.0,0.0,0.0,0.0,159,0.861,0.012,0.127,0.9559,0,0.0,0.0,0.0,0.0,90,0.742,0.0,0.258,0.9788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
40,542144,2666087,within a day,1.0,0.0,0,1,1,"Capitol Hill, Lincoln Park",38.88745,-76.99293,Entire home/apt,2,1.0,1.0,1.0,"['Cooking basics', 'Single level home', 'Lockbox', 'Dedicated workspace', 'Long term stays allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Microwave', 'Wifi', 'Washer', 'Backyard', 'Dryer']",145.0,1,1125,1.0,1125.0,9,18,18,18,0,1,8,6,2,0,9,13,50,49,46,49,23,0,3311,2744,352,7,1.0,0.0,0.0,0.0,174,0.861,0.011,0.128,0.9678,56,0.882,0.067,0.051,0.0258,22,0.875,0.0,0.125,0.4588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0
41,561697,2761762,within a few hours,1.0,0.9,1,1,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91096,-77.00858,Entire home/apt,6,1.0,1.0,4.0,"['Cooking basics', 'Dedicated workspace', 'Keypad', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Indoor fireplace', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Dryer']",68.0,2,20,2.0,20.0,0,0,1,9,0,2,2,2,0,7,12,50,50,45,44,31,13,0,3301,3007,82,4,1.0,0.0,0.0,0.0,165,0.795,0.03,0.176,0.9781,0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
42,563607,2771266,within an hour,1.0,1.0,0,1,0,"Dupont Circle, Connecticut Avenue/K Street",38.91564,-77.03796,Entire home/apt,2,1.0,1.0,1.0,"['Cooking basics', 'Dedicated workspace', 'Keurig coffee machine', 'Long term stays allowed', 'Stainless steel stove', 'Extra pillows and blankets', 'Smoke alarm', 'Refrigerator', 'Bathtub', 'Clothing storage: dresser and closet', 'Paid parking lot off premises', 'Iron', 'Private entrance', 'Smart lock', 'Heating', 'Fire extinguisher', 'Freezer', 'Air conditioning', 'Hot water', 'Stainless steel oven', 'Hangers', 'Room-darkening shades', 'TV', 'Bed linens', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Ceiling fan', 'Coffee maker', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Wine glasses', 'Wifi', 'Washer', 'Dryer']",65.0,1,1125,1.0,1125.0,0,0,0,0,1,1,36,28,2,15,46,44,50,50,45,48,47,0,3300,1834,53,8,1.0,0.0,0.0,0.0,166,0.859,0.074,0.067,0.216,0,0.0,0.0,0.0,0.0,21,0.677,0.0,0.323,0.796,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0
43,626868,3111772,within a day,1.0,0.52,0,1,1,"Howard University, Le Droit Park, Cardozo/Shaw",38.91478,-77.01549,Entire home/apt,3,1.0,1.0,1.0,"['Dedicated workspace', 'Keypad', 'Luggage dropoff allowed', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Air conditioning', 'Hot water', 'Hangers', 'Washer', 'TV with standard cable', 'Kitchen', 'Essentials', 'Free street parking', 'Hair dryer', 'Microwave', 'Wifi', 'Cooking basics', 'Dryer']",90.0,2,10,2.4,10.0,9,36,58,333,0,4,18,10,2,23,37,49,50,50,46,36,46,0,3267,1902,27,9,1.0,0.0,0.0,0.0,176,0.831,0.043,0.127,0.9413,20,0.849,0.0,0.151,0.4939,6,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
44,647080,3221627,within a few hours,1.0,1.0,0,1,1,"Union Station, Stanton Park, Kingman Park",38.89248,-77.00283,Entire home/apt,6,2.5,2.0,3.0,"['Dedicated workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Iron', 'Heating', 'Fire extinguisher', 'Indoor fireplace', 'Air conditioning', 'Hot water', 'Hangers', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Free street parking', 'Hair dryer', 'Wifi', 'Washer', 'Dryer']",300.0,4,1125,4.0,1125.0,11,37,63,331,0,1,4,5,3,4,20,47,50,48,46,50,34,1,3257,2990,12,7,1.0,0.0,0.0,0.0,164,0.878,0.0,0.122,0.9666,33,0.743,0.154,0.103,-0.2263,59,0.927,0.0,0.073,0.4767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
45,669941,3393172,within a few hours,1.0,1.0,1,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92707,-77.03006,Entire home/apt,4,1.0,1.0,4.0,"['Cooking basics', 'Single level home', 'Lockbox', 'Dedicated workspace', 'Long term stays allowed', 'Patio or balcony', 'Extra pillows and blankets', 'Smoke alarm', 'Refrigerator', 'Central air conditioning', 'Iron', 'Private entrance', 'Hot water', 'Stove', 'Hangers', 'Free street parking', 'TV', 'Oven', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Central heating', 'Ethernet connection', 'Wifi', 'Microwave', 'Washer', 'Backyard', 'Dryer']",81.0,28,365,28.0,365.0,0,2,2,2,0,2,7,2,3,22,23,50,50,50,46,39,29,1,3240,2927,175,5,0.556,0.0,0.444,0.4939,158,0.924,0.037,0.039,0.3182,164,0.739,0.01,0.251,0.9926,56,0.692,0.0,0.308,0.964,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
